transaction_id,amount,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase,repeat_retailer,used_chip,used_pin,online_order,hour_of_day,fraud
TXN115190,110.15,5.84,8.42,0.91,1,1,1,0,15,0
TXN115191,69.59,10.06,4.75,1.24,1,0,0,1,5,0
TXN115192,40.71,8.91,0.16,1.45,1,1,1,1,18,0
TXN115193,9.16,5.04,2.11,1.1,1,1,0,0,19,0
TXN115194,123.17,7.11,6.94,1.17,1,1,0,0,12,0
TXN115195,111.63,14.52,1.69,0.19,1,1,0,0,9,0
TXN115196,32.64,6.16,0.34,1.64,1,0,1,1,20,0
TXN115197,149.57,8.57,2.11,0.75,0,1,1,0,6,0
TXN115198,48.74,25.74,1.51,1.21,1,1,1,0,10,0
TXN115199,84.26,0.14,4.32,0.92,0,0,1,0,17,0
TXN115200,72.39,7.31,3.36,0.76,1,1,0,0,10,0
TXN115201,28.23,6.13,8.6,1.31,1,1,1,0,23,0
TXN115202,50.44,15.27,4.22,0.3,1,1,1,0,12,0
TXN115203,104.06,2.27,1.24,0.58,0,1,1,1,19,0
TXN115204,86.66,3.06,4.9,1.38,1,1,0,0,11,0
TXN115205,193.8,12.68,3.55,2.07,0,1,1,1,15,0
TXN115206,59.9,5.86,2.61,1.07,1,1,1,0,19,0
TXN115207,124.23,1.1,5.7,1.22,1,0,1,0,9,0
TXN115208,62.31,3.52,2.5,0.74,0,1,0,0,11,0
TXN115209,114.98,2.45,1.28,0.69,1,0,1,0,15,0
TXN115210,121.32,10.79,8.19,0.13,1,1,1,1,6,0
TXN115211,30.91,5.36,0.73,0.96,1,0,1,0,19,0
TXN115212,65.01,5.92,0.41,0.29,1,0,1,0,20,0
TXN115213,24.08,0.76,8.58,1.4,1,1,1,0,23,0
TXN115214,27.31,5.99,3.15,0.46,1,1,1,0,7,0
TXN115215,123.53,2.69,3.2,1.54,1,0,0,1,19,0
TXN115216,413.52,2.1,3.55,1.22,1,1,1,0,16,0
TXN115217,42.3,13.88,2.08,1.23,1,0,0,1,15,0
TXN115218,46.68,2.04,11.23,1.5,0,1,0,0,7,0
TXN115219,115.24,6.88,4.45,1.43,1,0,1,1,18,0
TXN115220,44.74,8.5,3.88,0.98,1,1,1,0,11,0
TXN115221,158.05,16.23,5.93,0.84,1,0,1,1,11,0
TXN115222,179.63,6.77,7.08,0.08,1,1,1,0,16,0
TXN115223,110.5,17.41,1.08,0.46,1,0,1,0,8,0
TXN115224,155.08,10.58,1.98,0.92,1,1,1,0,12,0
TXN115225,42.24,4.6,2.24,1.3,1,1,0,1,17,0
TXN115226,47.89,0.44,2.33,1.23,1,1,1,1,18,0
TXN115227,49.19,7.42,5.51,0.6,1,1,0,0,10,0
TXN115228,96.64,1.15,3.69,1.44,1,1,0,1,22,0
TXN115229,10.45,4.58,1.03,1.24,1,0,1,1,13,0
TXN115230,88.63,5.29,0.79,1.64,1,1,1,1,21,0
TXN115231,70.79,12.58,5.45,1.73,1,0,1,0,11,0
TXN115232,14.63,4.56,1.75,0.2,1,1,1,0,18,0
TXN115233,80.78,3.22,0.86,0.66,0,1,1,1,16,0
TXN115234,45.28,8.79,7.76,0.67,1,0,1,1,8,0
TXN115235,143.14,6.05,3.81,0.49,1,1,1,0,11,0
TXN115236,48.07,3.44,0.98,0.98,1,1,0,0,14,0
TXN115237,145.72,8.78,2.1,0.48,1,1,1,0,13,0
TXN115238,193.1,10.94,178.08,5.96,0,1,1,1,1,1
TXN115239,76.89,1.43,0.77,0.12,1,1,1,0,18,0
TXN115240,47.76,18.33,2.02,0.16,1,0,0,0,17,0
TXN115241,8.69,4.91,2.44,0.84,1,1,1,0,23,0
TXN115242,138.58,11.91,7.75,0.08,0,1,0,0,20,0
TXN115243,139.06,3.59,3.77,1.11,1,1,1,0,23,0
TXN115244,56.83,10.77,1.76,0.79,1,1,0,0,12,0
TXN115245,62.47,5.02,5.25,1.34,0,1,0,0,6,0
TXN115246,75.43,1.95,2.44,1.23,1,1,1,0,3,0
TXN115247,47.89,19.02,0.76,0.51,1,1,1,0,23,0
TXN115248,109.67,2.98,2.84,0.76,1,1,0,0,11,0
TXN115249,68.63,3.9,0.51,0.42,0,0,1,1,6,0
TXN115250,31.53,14.0,2.34,0.53,1,1,0,1,6,0
TXN115251,98.45,22.86,0.39,0.89,1,1,0,0,7,0
TXN115252,42.67,0.11,0.76,0.66,1,1,0,1,17,0
TXN115253,35.7,8.49,8.72,0.14,1,1,1,1,22,0
TXN115254,103.19,2.85,5.9,0.77,1,1,1,0,11,0
TXN115255,17.82,3.95,0.01,1.38,1,0,0,0,6,0
TXN115256,35.96,0.94,4.28,0.15,1,0,1,1,14,0
TXN115257,118.14,1.34,2.2,1.63,1,1,1,0,18,0
TXN115258,84.65,6.91,2.72,0.36,0,1,0,0,21,0
TXN115259,53.41,1.9,0.71,0.56,1,1,1,0,9,0
TXN115260,57.44,0.3,10.9,1.29,1,0,0,1,14,0
TXN115261,128.71,2.29,5.82,0.51,1,0,1,0,15,0
TXN115262,5.17,8.27,0.75,0.37,1,1,1,0,12,0
TXN115263,136.46,8.43,1.06,0.57,1,1,0,0,11,0
TXN115264,70.01,3.14,4.83,1.49,1,1,0,1,4,0
TXN115265,156.28,12.32,6.11,1.27,0,1,1,0,16,0
TXN115266,50.09,16.92,4.7,0.92,1,0,1,1,11,0
TXN115267,94.27,3.21,5.32,1.57,1,1,0,0,14,0
TXN115268,27.11,16.93,2.56,1.19,1,1,1,0,23,0
TXN115269,76.06,12.01,4.69,0.33,1,0,0,1,16,0
TXN115270,149.29,9.35,2.96,1.09,0,1,1,0,6,0
TXN115271,22.8,0.89,0.83,1.1,1,0,1,0,13,0
TXN115272,19.66,8.91,2.45,0.71,1,1,0,0,9,0
TXN115273,64.03,1.15,3.41,1.96,1,0,0,0,15,0
TXN115274,5.93,12.84,1.53,0.99,1,0,1,1,7,0
TXN115275,53.37,18.27,8.18,1.63,1,0,0,0,6,0
TXN115276,112.05,0.81,1.91,0.51,1,0,1,0,16,0
TXN115277,38.35,9.3,0.55,0.81,0,0,1,1,10,0
TXN115278,76.48,4.59,1.64,0.99,1,1,1,0,12,0
TXN115279,27.01,10.14,1.14,0.94,1,1,1,0,15,0
TXN115280,6.75,9.1,4.36,1.43,1,1,0,1,22,0
TXN115281,85.25,12.22,0.95,1.25,1,1,1,0,21,0
TXN115282,77.97,7.78,1.18,1.54,1,1,1,0,15,0
TXN115283,51.38,13.45,2.9,0.13,1,1,0,0,18,0
TXN115284,36.47,5.83,1.59,1.79,1,1,0,1,11,0
TXN115285,27.02,0.56,0.26,1.48,1,1,1,1,0,0
TXN115286,41.5,10.64,1.6,1.22,1,1,0,0,10,0
TXN115287,78.54,7.01,3.26,2.15,0,1,1,0,23,0
TXN115288,7.75,5.38,2.6,1.61,0,1,1,1,10,0
TXN115289,110.89,7.59,14.3,0.42,1,1,0,0,15,0
TXN115290,46.98,12.51,2.25,1.2,1,1,0,0,10,0
TXN115291,113.23,6.02,1.79,0.15,1,1,1,0,15,0
TXN115292,109.57,6.22,1.66,1.83,1,1,1,0,21,0
TXN115293,27.36,8.11,5.82,1.65,1,1,0,1,17,0
TXN115294,72.0,4.31,5.3,0.49,1,0,1,0,8,0
TXN115295,51.12,6.97,2.18,0.8,0,0,1,0,15,0
TXN115296,25.38,0.16,2.38,0.84,1,1,1,1,5,0
TXN115297,19.74,21.39,0.99,1.53,1,1,1,1,17,0
TXN115298,502.6,147.1,91.94,3.75,0,0,0,1,4,1
TXN115299,102.57,9.25,4.43,1.33,0,0,0,0,16,0
TXN115300,40.31,1.56,4.47,1.03,1,0,1,0,14,0
TXN115301,617.81,227.83,59.96,6.83,1,1,0,1,10,1
TXN115302,80.4,6.97,6.18,0.95,1,0,1,0,8,0
TXN115303,11.44,0.82,3.61,0.43,1,0,0,0,12,0
TXN115304,23.23,5.87,9.01,1.68,1,0,0,1,16,0
TXN115305,57.06,11.0,3.39,0.14,1,1,1,0,19,0
TXN115306,79.83,13.83,4.93,0.77,0,1,1,0,19,0
TXN115307,157.37,4.19,3.39,0.28,1,1,0,0,16,0
TXN115308,140.3,24.57,4.95,0.98,1,0,1,0,23,0
TXN115309,8.42,14.19,8.65,1.37,1,0,1,1,9,0
TXN115310,16.17,4.51,3.9,0.86,1,0,1,0,11,0
TXN115311,9.92,7.63,2.54,1.86,1,0,1,1,14,0
TXN115312,81.1,4.55,0.13,1.08,1,1,0,1,15,0
TXN115313,142.65,3.35,0.19,0.21,1,1,1,1,11,0
TXN115314,17.96,3.19,2.04,1.0,0,1,1,0,18,0
TXN115315,72.57,1.93,4.14,0.74,1,1,1,0,10,0
TXN115316,150.95,12.94,5.7,1.0,1,1,0,0,14,0
TXN115317,50.03,15.41,1.41,1.5,1,1,1,0,13,0
TXN115318,23.93,0.5,4.46,0.53,1,0,1,1,23,0
TXN115319,38.93,8.34,5.56,0.65,0,0,1,1,10,0
TXN115320,75.23,19.67,1.5,0.4,1,0,0,1,9,0
TXN115321,80.56,5.54,1.29,0.82,0,0,1,1,16,0
TXN115322,69.67,2.24,1.59,0.87,1,0,1,1,9,0
TXN115323,74.35,17.37,3.21,0.54,1,0,1,0,9,0
TXN115324,120.87,2.31,3.35,1.27,1,0,0,1,14,0
TXN115325,42.31,7.75,4.0,1.16,1,0,1,1,12,0
TXN115326,49.16,2.36,2.13,2.38,1,1,1,0,14,0
TXN115327,88.01,2.3,2.32,1.4,1,0,0,1,7,0
TXN115328,208.4,11.71,3.88,1.43,1,0,1,1,18,0
TXN115329,78.38,7.78,1.51,0.43,1,0,1,0,16,0
TXN115330,32.33,3.44,1.37,0.13,1,0,1,0,10,0
TXN115331,9.41,2.36,4.21,1.06,1,0,1,0,22,0
TXN115332,163.91,8.5,5.74,1.81,1,1,0,0,11,0
TXN115333,1.84,6.38,3.26,0.41,1,1,1,0,14,0
TXN115334,36.14,2.54,3.1,0.81,1,1,0,0,18,0
TXN115335,92.12,2.35,10.93,1.07,1,1,1,0,13,0
TXN115336,181.31,12.28,5.55,0.69,1,1,0,0,7,0
TXN115337,45.74,10.12,3.9,0.92,1,1,1,0,19,0
TXN115338,105.46,13.11,2.34,0.78,1,0,1,0,16,0
TXN115339,204.52,4.62,3.82,1.18,1,1,1,0,4,0
TXN115340,27.48,8.69,3.77,1.4,0,1,1,0,12,0
TXN115341,56.53,17.33,4.56,0.44,1,1,1,1,13,0
TXN115342,51.2,19.45,0.33,0.7,1,0,1,1,13,0
TXN115343,105.65,11.87,2.56,1.59,1,1,0,0,18,0
TXN115344,34.06,10.96,0.74,0.89,1,1,1,0,16,0
TXN115345,118.18,6.13,3.92,0.94,1,1,1,0,10,0
TXN115346,497.8,49.82,25.93,3.1,0,1,0,1,10,1
TXN115347,40.54,0.44,0.07,1.09,1,0,1,0,3,0
TXN115348,23.01,4.86,7.37,1.08,1,0,1,0,21,0
TXN115349,9.62,5.06,0.92,0.87,1,0,0,1,8,0
TXN115350,68.5,7.59,8.87,0.99,1,0,0,0,14,0
TXN115351,55.44,17.28,4.77,1.09,1,0,1,1,10,0
TXN115352,83.07,5.82,1.63,0.97,1,1,1,1,13,0
TXN115353,35.59,7.29,1.85,0.5,1,0,0,0,14,0
TXN115354,51.95,7.86,7.29,1.31,1,1,0,0,13,0
TXN115355,83.48,8.31,0.31,1.14,1,1,1,1,11,0
TXN115356,120.62,1.3,3.51,1.47,1,1,0,0,11,0
TXN115357,18.57,8.42,7.09,2.05,1,1,0,0,19,0
TXN115358,69.03,5.42,4.35,1.82,0,1,0,0,13,0
TXN115359,40.74,0.74,7.04,0.7,1,1,0,1,8,0
TXN115360,96.07,4.77,2.3,2.04,1,1,0,0,17,0
TXN115361,105.59,1.95,0.11,1.01,1,1,0,0,20,0
TXN115362,68.65,27.32,5.96,1.12,1,0,1,0,10,0
TXN115363,135.37,9.43,1.84,1.46,1,1,1,1,14,0
TXN115364,225.88,9.45,7.13,1.55,1,1,1,0,16,0
TXN115365,85.07,3.58,0.09,0.93,1,0,1,0,20,0
TXN115366,63.99,3.17,2.09,1.69,1,0,1,0,17,0
TXN115367,152.61,77.15,28.4,4.57,0,0,0,1,4,1
TXN115368,35.37,0.98,1.06,1.3,1,0,1,0,19,0
TXN115369,1.66,5.4,1.77,0.01,1,1,0,1,14,0
TXN115370,64.74,13.66,10.17,0.65,1,0,1,0,18,0
TXN115371,6.83,6.87,4.34,0.9,1,1,0,0,15,0
TXN115372,181.92,9.19,0.1,1.45,1,0,1,1,23,0
TXN115373,80.8,9.73,2.99,1.38,1,1,1,0,19,0
TXN115374,293.38,2.57,4.36,1.04,0,1,0,0,16,0
TXN115375,35.83,8.35,4.02,0.9,0,0,1,1,12,0
TXN115376,59.59,8.81,0.42,0.86,1,1,0,0,7,0
TXN115377,118.53,9.1,5.99,1.52,1,1,1,1,9,0
TXN115378,18.26,5.6,5.76,1.1,1,1,1,1,12,0
TXN115379,52.89,15.22,0.93,0.91,1,1,0,1,8,0
TXN115380,83.55,13.13,2.05,0.44,1,1,1,0,17,0
TXN115381,111.48,6.56,1.78,0.44,1,1,0,1,3,0
TXN115382,142.52,10.24,4.32,0.88,0,1,0,0,20,0
TXN115383,39.34,2.06,1.3,0.9,1,1,1,0,13,0
TXN115384,115.78,15.23,2.95,0.58,1,1,1,0,8,0
TXN115385,48.08,3.23,6.24,1.41,1,1,1,0,13,0
TXN115386,26.57,7.63,2.61,1.23,1,0,1,0,12,0
TXN115387,56.6,2.71,3.56,1.33,1,0,1,0,13,0
TXN115388,122.92,11.69,7.32,0.6,1,0,1,1,10,0
TXN115389,17.35,11.43,1.51,1.12,1,1,1,1,15,0
TXN115390,107.78,12.0,1.79,1.01,1,1,1,0,8,0
TXN115391,33.44,0.43,1.91,1.61,0,1,1,0,11,0
TXN115392,58.48,0.64,1.6,0.8,1,0,1,0,16,0
TXN115393,33.09,1.23,4.73,1.01,1,1,1,0,8,0
TXN115394,91.85,4.06,3.05,1.28,1,1,1,0,8,0
TXN115395,31.73,9.28,3.0,0.6,1,1,0,0,12,0
TXN115396,105.28,19.72,4.03,1.49,1,1,1,1,18,0
TXN115397,42.83,2.02,4.33,0.32,0,1,0,0,13,0
TXN115398,49.95,9.55,3.52,1.61,1,1,0,0,16,0
TXN115399,80.04,4.37,7.53,0.78,1,1,1,1,12,0
TXN115400,84.48,1.75,4.68,1.65,0,1,1,1,12,0
TXN115401,138.64,11.7,1.07,0.78,1,1,1,1,2,0
TXN115402,81.28,7.89,3.01,0.24,1,1,0,0,11,0
TXN115403,48.76,7.42,2.99,1.15,1,1,1,0,10,0
TXN115404,465.4,4.33,1.64,1.12,1,1,1,1,12,0
TXN115405,107.53,4.15,2.04,1.05,0,1,0,1,15,0
TXN115406,112.83,3.67,6.58,0.18,1,0,0,0,12,0
TXN115407,77.34,5.39,2.0,1.16,0,1,0,0,8,0
TXN115408,148.68,6.73,2.74,0.41,1,0,1,0,15,0
TXN115409,37.12,1.37,3.67,0.9,1,1,1,0,7,0
TXN115410,46.29,4.57,1.17,1.1,1,0,0,0,9,0
TXN115411,42.0,0.24,2.81,1.11,1,1,1,1,8,0
TXN115412,44.22,8.63,1.75,0.42,1,1,1,0,10,0
TXN115413,76.49,25.64,0.43,1.03,1,1,0,0,22,0
TXN115414,30.72,19.37,2.92,1.87,1,0,0,0,23,0
TXN115415,73.39,10.39,1.06,1.6,1,0,1,0,19,0
TXN115416,32.97,3.55,1.84,0.38,1,1,0,1,16,0
TXN115417,81.74,2.97,2.75,1.83,1,0,1,0,4,0
TXN115418,57.51,2.46,11.3,1.21,1,0,0,0,22,0
TXN115419,59.35,3.98,0.21,0.41,1,0,0,0,6,0
TXN115420,177.3,0.05,2.44,1.21,1,1,1,0,18,0
TXN115421,27.27,8.97,2.34,1.28,0,1,1,0,10,0
TXN115422,130.54,6.05,0.33,0.1,1,0,0,0,9,0
TXN115423,135.49,17.8,6.92,0.44,1,1,1,0,8,0
TXN115424,101.07,1.62,2.92,0.75,0,1,1,0,16,0
TXN115425,277.3,8.98,0.63,0.76,1,0,1,0,15,0
TXN115426,96.81,12.56,8.22,0.91,1,1,1,0,15,0
TXN115427,106.07,6.83,4.07,0.66,1,1,0,0,23,0
TXN115428,67.71,13.57,0.46,0.8,1,1,0,1,10,0
TXN115429,168.51,0.08,1.82,1.08,1,1,1,0,14,0
TXN115430,30.35,8.01,1.47,0.78,1,1,1,0,11,0
TXN115431,36.99,2.45,2.03,0.52,1,1,1,0,21,0
TXN115432,44.67,8.07,7.98,1.36,1,0,0,0,10,0
TXN115433,116.06,0.9,0.96,0.74,1,1,0,0,16,0
TXN115434,108.83,24.57,2.75,0.78,1,1,0,1,8,0
TXN115435,89.65,2.33,3.12,0.85,1,1,1,0,15,0
TXN115436,153.01,5.39,3.68,1.84,1,1,1,1,18,0
TXN115437,109.37,9.63,0.74,1.65,1,0,0,1,7,0
TXN115438,70.0,7.67,0.36,1.67,0,1,1,0,10,0
TXN115439,172.6,7.63,1.67,1.22,1,1,0,0,14,0
TXN115440,38.35,3.73,1.88,0.33,1,1,1,0,12,0
TXN115441,36.42,9.18,0.93,0.46,1,1,1,0,21,0
TXN115442,61.24,13.62,4.5,1.15,0,0,1,0,10,0
TXN115443,137.94,2.04,10.3,1.51,1,0,0,0,12,0
TXN115444,82.26,1.25,2.14,0.29,1,1,0,0,11,0
TXN115445,90.56,6.2,1.08,1.46,1,0,1,1,15,0
TXN115446,18.48,15.43,0.03,0.45,1,1,0,0,16,0
TXN115447,91.3,4.57,5.65,0.1,1,1,1,0,18,0
TXN115448,22.04,3.46,0.56,0.81,1,0,1,0,16,0
TXN115449,31.67,0.8,2.62,0.67,1,1,1,0,15,0
TXN115450,34.89,11.84,2.45,1.12,1,0,0,1,8,0
TXN115451,25.77,11.28,0.42,1.26,1,1,1,1,23,0
TXN115452,57.82,6.82,1.94,0.27,1,0,0,0,20,0
TXN115453,85.97,17.95,3.61,1.08,1,0,1,0,12,0
TXN115454,15.04,5.1,5.81,0.49,1,0,0,1,19,0
TXN115455,63.02,9.25,1.08,1.6,1,1,1,1,3,0
TXN115456,51.77,16.01,0.89,0.63,1,0,1,0,13,0
TXN115457,53.29,10.17,5.68,1.15,0,1,0,0,18,0
TXN115458,140.67,3.19,4.97,1.57,0,1,1,0,22,0
TXN115459,78.11,19.34,3.14,1.95,1,0,1,0,12,0
TXN115460,63.72,10.69,1.34,1.37,0,1,1,1,13,0
TXN115461,33.2,5.42,1.6,1.2,1,1,1,0,8,0
TXN115462,34.63,0.38,0.67,0.53,1,1,0,1,11,0
TXN115463,18.87,9.63,7.75,1.61,0,1,0,0,20,0
TXN115464,65.77,9.08,1.1,0.69,1,1,1,1,15,0
TXN115465,97.42,14.96,5.03,1.26,0,1,1,0,18,0
TXN115466,102.98,12.2,1.14,1.47,1,0,0,0,14,0
TXN115467,203.31,11.22,1.71,0.9,1,1,1,1,14,0
TXN115468,24.75,1.56,5.54,2.11,0,0,1,0,17,0
TXN115469,57.48,6.17,3.3,0.57,1,0,1,0,15,0
TXN115470,48.12,5.79,3.48,0.6,1,1,0,1,19,0
TXN115471,29.28,3.71,2.6,0.3,1,1,0,0,1,0
TXN115472,45.28,15.56,0.69,1.28,1,1,1,0,9,0
TXN115473,40.98,1.26,3.35,0.66,1,1,1,0,8,0
TXN115474,103.93,9.88,3.03,0.18,1,1,1,1,14,0
TXN115475,32.85,5.04,7.34,1.31,1,1,1,0,10,0
TXN115476,25.31,12.86,9.0,1.23,1,0,0,0,18,0
TXN115477,46.76,0.43,0.91,0.47,1,0,1,0,7,0
TXN115478,56.27,1.62,4.61,1.79,1,0,0,0,22,0
TXN115479,198.0,1.58,0.6,0.8,1,1,0,0,11,0
TXN115480,53.47,5.87,2.52,1.03,1,0,1,0,5,0
TXN115481,107.67,7.42,0.67,1.28,0,0,1,0,21,0
TXN115482,114.03,0.17,0.58,0.75,1,1,1,1,8,0
TXN115483,95.1,8.07,1.81,0.88,1,1,0,0,8,0
TXN115484,58.82,5.06,6.9,1.38,1,0,0,1,13,0
TXN115485,20.46,7.93,2.72,1.45,1,1,1,0,9,0
TXN115486,67.96,13.22,2.56,1.82,1,0,1,0,10,0
TXN115487,22.43,0.65,5.85,2.11,0,0,1,0,21,0
TXN115488,8.94,15.69,3.2,0.66,1,1,0,0,14,0
TXN115489,72.78,2.9,1.89,0.58,1,1,1,0,22,0
TXN115490,31.4,11.42,2.45,1.49,0,1,0,0,19,0
TXN115491,5.46,0.82,2.39,0.63,1,1,1,0,15,0
TXN115492,143.2,5.77,1.91,0.85,1,1,1,0,7,0
TXN115493,39.84,0.58,1.86,1.28,1,1,1,1,19,0
TXN115494,62.58,9.74,0.21,1.78,1,0,1,1,15,0
TXN115495,67.24,15.28,2.89,0.46,1,1,1,0,11,0
TXN115496,140.24,2.6,8.34,0.23,1,1,1,1,10,0
TXN115497,38.54,2.68,5.23,0.74,1,1,1,0,10,0
TXN115498,99.64,1.93,0.34,1.35,1,1,1,1,14,0
TXN115499,85.86,12.98,1.1,0.39,1,1,0,1,10,0
TXN115500,40.84,3.22,0.21,0.6,1,1,1,0,16,0
TXN115501,100.16,3.49,0.37,0.61,1,0,0,0,16,0
TXN115502,56.5,4.93,7.64,0.62,0,1,1,0,18,0
TXN115503,64.55,15.43,0.1,1.2,1,0,1,0,16,0
TXN115504,51.44,7.13,2.81,1.07,1,1,1,0,7,0
TXN115505,96.96,1.08,8.86,0.93,1,1,0,0,16,0
TXN115506,36.7,6.55,0.15,0.94,1,1,0,0,16,0
TXN115507,87.36,16.07,7.99,1.02,1,1,1,0,12,0
TXN115508,48.93,6.02,5.27,1.43,1,0,0,0,16,0
TXN115509,107.07,21.28,2.97,0.47,1,1,1,0,21,0
TXN115510,35.15,4.08,4.82,0.4,1,0,0,0,18,0
TXN115511,68.75,3.28,4.48,1.23,1,1,0,0,13,0
TXN115512,36.02,0.27,4.09,1.3,0,1,0,0,17,0
TXN115513,75.07,4.43,2.41,1.6,1,1,1,0,6,0
TXN115514,37.79,3.61,2.15,1.63,1,1,0,1,7,0
TXN115515,13.8,16.42,3.61,1.11,1,0,1,0,15,0
TXN115516,109.49,4.1,2.06,1.14,0,1,1,0,10,0
TXN115517,162.07,18.54,2.11,1.08,1,1,1,0,22,0
TXN115518,23.06,19.25,0.06,0.97,1,1,1,0,12,0
TXN115519,84.72,6.31,2.51,0.49,0,0,1,1,12,0
TXN115520,20.2,1.73,5.7,0.92,0,1,0,0,19,0
TXN115521,72.07,7.45,6.61,0.54,1,1,1,0,9,0
TXN115522,78.34,2.48,1.5,1.01,1,1,0,0,18,0
TXN115523,31.59,8.29,3.35,0.9,0,0,1,0,9,0
TXN115524,33.24,14.11,1.51,0.5,1,0,0,0,13,0
TXN115525,18.73,3.24,7.97,0.24,1,1,0,0,12,0
TXN115526,61.63,13.62,2.66,1.03,1,1,1,1,13,0
TXN115527,96.09,3.06,5.54,1.69,1,0,1,1,9,0
TXN115528,38.42,1.84,5.53,1.49,1,1,1,0,22,0
TXN115529,52.36,12.59,4.64,1.73,1,1,1,1,11,0
TXN115530,453.79,57.28,107.64,5.28,0,0,0,1,3,1
TXN115531,123.32,3.37,2.69,2.22,1,1,0,0,12,0
TXN115532,50.07,2.65,1.28,1.61,1,1,1,0,10,0
TXN115533,121.43,11.96,4.37,0.58,1,1,0,0,10,0
TXN115534,56.99,11.45,0.1,0.7,1,0,0,0,8,0
TXN115535,54.51,15.23,0.69,0.88,1,1,1,0,5,0
TXN115536,79.8,6.01,1.52,0.25,1,0,1,0,19,0
TXN115537,178.16,13.9,4.4,1.47,1,1,0,0,14,0
TXN115538,221.71,6.56,2.98,1.17,1,1,0,1,11,0
TXN115539,37.44,1.17,1.46,1.17,1,1,1,0,15,0
TXN115540,28.81,3.0,1.34,0.7,1,1,1,1,17,0
TXN115541,89.96,3.22,3.88,1.07,1,0,1,1,7,0
TXN115542,947.17,62.4,118.88,4.63,0,0,0,1,22,1
TXN115543,47.9,4.89,8.83,0.79,1,0,1,0,15,0
TXN115544,29.12,17.03,2.96,1.08,0,1,1,0,14,0
TXN115545,65.13,14.66,8.48,0.47,0,1,1,0,9,0
TXN115546,76.88,5.63,2.63,1.4,1,1,1,0,16,0
TXN115547,76.13,2.22,2.21,0.23,1,0,0,0,8,0
TXN115548,61.87,9.91,3.45,0.65,0,1,1,1,12,0
TXN115549,146.93,6.36,7.71,0.51,1,0,1,0,12,0
TXN115550,118.12,9.45,5.96,1.09,1,0,0,0,9,0
TXN115551,120.89,17.81,6.74,1.15,1,1,1,0,19,0
TXN115552,22.05,6.9,0.48,0.73,1,1,1,1,17,0
TXN115553,79.62,4.34,3.23,0.86,1,1,0,1,16,0
TXN115554,161.71,5.61,5.25,0.86,1,0,1,1,6,0
TXN115555,63.75,6.93,1.7,1.63,1,0,0,0,13,0
TXN115556,67.28,14.08,2.51,1.38,1,0,0,0,9,0
TXN115557,96.5,10.09,1.49,0.31,1,1,1,0,18,0
TXN115558,64.57,0.44,4.66,0.3,1,1,1,1,22,0
TXN115559,62.21,9.86,3.78,1.69,1,1,0,0,16,0
TXN115560,23.94,13.87,0.2,1.18,1,0,0,0,13,0
TXN115561,155.65,7.59,2.22,2.06,1,0,1,0,12,0
TXN115562,92.43,7.5,2.39,0.0,0,0,0,1,9,0
TXN115563,158.14,8.59,4.46,0.4,0,1,1,0,8,0
TXN115564,113.93,9.13,2.95,1.61,1,1,1,0,15,0
TXN115565,106.23,6.03,0.05,0.92,1,1,1,0,10,0
TXN115566,64.83,18.05,0.27,1.73,0,1,0,1,19,0
TXN115567,30.26,9.16,3.58,0.98,1,1,1,0,23,0
TXN115568,202.71,9.97,3.94,1.34,0,1,1,0,14,0
TXN115569,86.81,8.92,4.38,1.89,1,1,0,1,11,0
TXN115570,228.61,5.52,2.97,0.41,1,1,1,0,16,0
TXN115571,35.05,7.25,5.47,0.93,1,1,1,0,7,0
TXN115572,12.39,0.64,0.72,1.04,1,0,0,0,23,0
TXN115573,53.66,3.6,4.24,1.0,1,1,1,1,16,0
TXN115574,79.18,21.13,0.97,0.87,1,0,0,0,18,0
TXN115575,237.26,1.5,5.72,1.01,1,0,0,1,16,0
TXN115576,12.28,9.66,6.33,0.74,1,1,1,0,16,0
TXN115577,175.35,13.51,3.31,1.37,0,1,0,0,13,0
TXN115578,133.71,7.57,8.87,1.85,1,1,1,0,12,0
TXN115579,35.4,0.21,4.19,0.23,1,1,0,1,12,0
TXN115580,30.19,9.41,4.11,0.94,1,0,1,0,17,0
TXN115581,87.46,6.83,4.67,0.28,1,1,1,0,12,0
TXN115582,44.97,2.11,3.44,1.14,1,1,1,0,7,0
TXN115583,50.91,7.8,3.42,1.04,1,0,1,1,10,0
TXN115584,90.21,11.95,4.48,1.83,1,1,1,0,13,0
TXN115585,85.64,2.82,6.11,0.74,1,1,0,0,23,0
TXN115586,67.35,14.49,2.85,0.55,1,0,1,1,14,0
TXN115587,344.73,97.61,93.83,3.67,0,0,0,1,22,1
TXN115588,108.92,16.81,2.32,1.09,1,0,0,0,11,0
TXN115589,218.3,2.39,1.99,1.47,1,1,1,0,13,0
TXN115590,161.4,7.39,1.68,1.55,1,1,0,0,6,0
TXN115591,176.01,5.53,4.48,0.08,1,1,1,0,4,0
TXN115592,41.38,0.8,6.87,0.64,0,0,1,1,12,0
TXN115593,56.73,6.97,5.88,1.24,1,1,1,0,19,0
TXN115594,66.62,9.13,1.45,1.49,1,0,1,0,13,0
TXN115595,111.95,5.4,5.85,0.98,0,0,0,0,1,0
TXN115596,1.34,4.72,2.84,0.9,1,1,0,1,11,0
TXN115597,35.7,7.47,1.83,1.24,1,0,0,0,15,0
TXN115598,12.05,0.62,2.27,1.52,1,1,0,0,11,0
